smiles_id,group_id,smiles
32651_9,O_0,[C][C@H](O)[C@@H](C)[C@H](O[C@H]1C[C@@](C)(O)[CH][C@H](C)O1)[C@@H](C)C(=O)O
32651_10,C_0,[CH][C@@H](C)[C@H](O[C@H]1C[C@@](C)(O)[C@@H](O)[C@H](C)O1)C(C)C
32651_11,C_0,[CH]C([CH])O[C@H]1C[C@@](C)(O)[C@@H](O)[C@H](C)O1
32651_12,C_0,[CH]O[C@H]1C[C@@](C)(O)[C@@H](O)[C@H](C)O1
32651_13,C_0,C[C@@H]1O[C@@H](O)C[C@@](C)(O)[C@H]1O
32651_14,O_1,C[C@@H]1O[C@@H](O)C[C@@](C)(O)[C@H]1O
32651_15,C_0,C[C@@H]1O[C@@H](O)C[C@@](C)(O)[C@H]1O
32651_16,O_0,C[C@@H]1O[CH]C[C@@](C)(O)[C@H]1O
32651_17,C_0,[CH]O[C@H]1C[C@@](C)(O)[C@@H](O)[C@H](C)O1
32651_18,C_0,C[C@@H]1O[C@@H](O)C[C@@](C)(O)[C@H]1O
32651_19,O_0,[CH]C([CH])O[C@H]1C[C@@](C)(O)[C@@H](O)[C@H](C)O1
32651_20,C_0,[CH]C[C@@](C)(O)[C@H](O[C@@H]([CH])O)[C@@H](C)[C@H](O[C@@H](C)O)[C@@H](C)C(=O)O
32651_21,C_0,[CH]O[C@H](C(C)C)[C@H](C)[C@@H](O[CH])C(C)(C)O
32651_22,C_0,[CH]O[C@@H](O[C@H]([C@@H](C)[C@H](O[CH])C(C)C)[C@](C)(O)CC(C)C)[C@@H]([CH])O
32651_23,O_0,[CH]C[C@@](C)(O)[C@H](O[C@@H]1O[C@H](C)C[C@H]([N])[C@H]1O)[C@@H](C)[C@@H]([CH])O
32651_24,C_0,[CH][C@H](C)[C@@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)C(C)(C)O
32651_25,O_0,[C][C@@H]([CH])O[C@@H]1O[C@H](C)C[C@H]([N])[C@H]1O
32651_26,C_0,[CH]O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O
32651_27,C_0,C[C@@H]1C[C@H]([N])[CH][C@H](O)O1
32651_28,C_0,C[C@@H]1C[C@H](N(C)C)[C@@H](O)[C@H](O)O1
32651_29,C_0,[CH]O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O
32651_30,C_0,[C][C@@H]([CH])O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O
32651_31,O_0,[CH]O[C@@H]1O[CH]C[C@H](N(C)C)[C@H]1O
32651_32,N_0,C[C@@H]1C[C@H](N(C)C)[C@@H](O)[C@H](O)O1
32651_33,C_0,[CH]C[C@@H]([C@H]([CH])O)N(C)C
32651_34,C_0,[CH]C[C@@H]([C@H]([CH])O)N(C)C
32651_35,C_0,[CH]C(=O)[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]([CH])O)[C@@H](C)[C@@H]([CH])O
32651_36,C_0,[CH]O[C@H]([C@H]([CH])C)[C@](C)(O)CC(C)C
32651_37,O_0,[CH]O[C@H]([C@H]([CH])C)[C@](C)(O)CC(C)C
32651_38,C_0,[CH]O[C@H]([C@H]([CH])C)[C@](C)(O)C[C@@H](C)C(=O)[C@@H]([CH])C
32651_39,C_0,[CH][C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@@H]([CH])O
32651_40,C_0,[CH][C@@H](C)C(=O)[C@H](C)C[C@@]([CH])(C)O
32651_41,C_0,[CH][C@H](C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]([CH])(C)O
32651_42,O_0,[C]C[C@@H](C)C(=O)[C@H](C)[C@H]([CH])O
32651_43,C_0,[C]C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)O
32651_44,C_0,[CH][C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)C
32651_45,C_0,CC[C@@H](OC)[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)C
32651_46,O_0,[CH]C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)O
32651_47,C_0,[CH]C(=O)O[C@H](CC)[C@H](C)[C@H](O)[C@@H](C)C([CH])=O
32651_48,C_0,CC[C@@H](OC)[C@H](C)[C@H](O)C(C)C
32663_0,N_0,CCNC(=N)N
32663_1,C_0,CCCNC(=N)N
32663_2,N_0,CCNC(=N)N
32663_3,N_0,CCCCNC(=N)N
32663_4,C_0,CC(=O)CCCNC(=N)N
32663_5,C_1,N=C(N)NCCCC(=O)C(=O)O
32663_6,C_0,CNCCCC(=O)C(=O)O
32663_7,C_0,NCCCC(=O)C(=O)O
32663_8,O_0,CCCC(=O)C(=O)O
32663_9,C_0,CCCC(=O)C(=O)O
32663_10,O_0,CCC(=O)C(=O)O
32663_11,O_0,CCC(=O)C(=O)O
32667_0,O_0,O=S(=O)(O)CCS
32667_2,O_0,O=S(=O)(O)CCS
32667_3,O_0,O=S(=O)(O)CCS
32667_6,S_0,O=S(=O)(O)CCS
32735_0,C_0,CNCCO
32735_1,N_1,CNCCOP
32735_2,C_0,CNCCOP(=O)(O)O
32735_3,C_0,CNCCOP(=O)(O)OC
32735_4,O_0,[CH]COP(=O)(O)OCCNC
32735_5,P_0,C[C@@H](O)COP(=O)(O)OCC[NH]
32735_6,O_0,[CH]COP(=O)(O)OCC
32735_7,O_0,[CH]COP(=O)(O)OCC
32735_8,O_0,CCOP(=O)(O)OC[C@@H](CO)OC
32735_9,C_0,*C(=O)O[C@H](COC)COP(=O)(O)OC
32735_10,C_0,*C(=O)OC[C@H](COP(=O)(O)O)OC(*)=O
32735_11,C_0,*C(=O)OC[C@H](COP)OC(*)=O
32735_12,O_0,*C(=O)OC[C@H](CO)OC
32735_13,C_0,*C(=O)OC[C@H](C)O
32735_14,*_0,*C(=O)OC[CH]
32735_15,O_0,*C(=O)OC[CH]
32735_16,O_0,*C(=O)O[C@H](COC)COP
32735_17,C_0,*C(=O)OC(CO)CO
32735_18,*_0,*C(=O)OC(C)C
32735_19,O_0,*C(=O)OC(C)C
32739_0,C_0,CN(C)CCO
32739_1,N_0,CN(C)CCOP
32739_2,C_0,CN(C)CCO
32739_3,C_0,CN(C)CCOP(=O)(O)O
32739_4,C_1,COP(=O)(O)OCCN(C)C
32739_5,O_0,[CH]COP(=O)(O)OCCN(C)C
32739_6,P_0,C[C@@H](O)COP(=O)(O)OCC[N]
32739_7,O_0,[CH]COP(=O)(O)OCC
32739_8,O_0,[CH]COP(=O)(O)OCC
32739_9,O_0,CCOP(=O)(O)OC[C@@H](CO)OC
32739_10,C_0,*C(=O)O[C@H](COC)COP(=O)(O)OC
32739_11,C_0,*C(=O)OC[C@H](COP(=O)(O)O)OC(*)=O
32739_12,C_0,*C(=O)OC[C@H](COP)OC(*)=O
32739_13,O_0,*C(=O)OC[C@H](CO)OC
32739_14,C_0,*C(=O)OC[C@H](C)O
32739_15,*_0,*C(=O)OC[CH]
32739_16,O_0,*C(=O)OC[CH]
32739_17,O_0,*C(=O)O[C@H](COC)COP
32739_18,C_0,*C(=O)OC(CO)CO
32739_19,*_0,*C(=O)OC(C)C
32739_20,O_0,*C(=O)OC(C)C
34435_0,C_0,CCC=C(C)C
34435_1,C_0,C=C(C)CC=C(C)C
34435_2,C_0,CCC=C(C)C
34435_3,C_0,C=C(C)C(=CC)CC=C(C)C
34435_4,C_0,C=C(C)c1c(N)cccc1CC=C(C)C
34435_5,C_0,[CH]Cc1c[nH]c2cccc(CC=C(C)C)c12
34435_6,C_0,C=CCc1cccc(N)c1C(=C)C
34435_7,C_0,CCc1cccc(NC)c1C
34435_8,C_0,Cc1cccc2[nH]cc(C)c12
34435_9,C_0,[CH]Cc1c[nH]c2cccc(CC)c12
34435_10,N_0,[CH]Cc1c[nH]c2cccc(C)c12
34435_11,C_0,C=Cc1[nH]cc(C[C@@H](C)N)c1C(=C)C
34435_12,C_0,CCc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12
34435_13,C_0,C=C(C)c1c(C[C@H](N)C(=O)O)c[nH]c1C
34435_14,C_1,C=C(C)C(=CN)C[C@H](N)C(=O)O
34435_15,N_0,C=C(C)C[C@H](N)C(=O)O
34435_16,C_0,C=C(C)C[C@H](N)C(=O)O
34435_17,O_0,CC[C@H](N)C(=O)O
34435_18,O_0,CC[C@H](N)C(=O)O
34435_19,C_0,C=CCc1cccc2[nH]cc(C[C@@H](C)N)c12
34591_1,C_0,C=C1[N-][C@@](C)([C@@H]2N=C(C(C)C)[C@](C)(CC)[C@H]2CC(=O)[O-])[C@@](C)(CC)[C@@H]1C
34591_2,C_0,[CH]C(C)(C)[C@@](C)([N-]C)[C@@H]1N=C(C(C)C)[C@](C)(CCC)[C@H]1CC(=O)[O-]
34591_3,C_0,[C][C@@](C)([NH-])[C@@H]1N=C(C)[C@](C)(CC)[C@H]1CC(=O)[O-]
34591_4,C_0,[C][C@H]([N])[C@H](CC(=O)[O-])C(C)(C)C
34591_5,O_0,[C][C@H]([CH])CC(=O)[O-]
34591_6,O_0,[C][C@H]([CH])CC(=O)[O-]
34591_7,C_0,[C][C@@](C)([NH-])[C@@H]1N=C(C(C)C(C)=[N])[C@](C)(CCC(=O)O)[C@H]1CC(=O)[O-]
34591_8,C_0,[C][C@@H]1N=C(C(C)C)[C@](C)(CCC)[C@H]1CC
34591_9,C_0,[C][C@@H]1N=C(C(C)C)[C@](C)(CCC(=O)O)[C@H]1CC
34591_10,C_0,[CH][C@H](C)[C@@](C)(CCC(=O)O)C(C)=[N]
34591_11,C_0,[CH]C(C)(C)CCC(=O)O
34591_12,O_0,[C]CCC(=O)O
34591_13,O_0,[C]CCC(=O)O
34591_14,C_0,[C]N=C(C(=C)C)C(C)C1=N[C@@H]([C@]([C])(C)[NH-])[C@H](CC)[C@@]1(C)CCC
34591_15,N_0,[CH]C(C)(C)[C@@](C)([N-]C)[C@@H]1N=C(C(C)C(C)=[N])[C@](C)(CC)[C@H]1CC
34591_16,N_0,[C]C(=[N])C=C1[N-][C@@](C)([C@H](N=C)[C@@H]([C])C)[C@@](C)(CC)[C@@H]1CC
34591_17,C_0,[CH][C@@H]([N])[C@]1(C)[N-]C(=CC(=NC)C(C)(C)C)[C@@H](CCC)[C@]1(C)CC
34591_18,C_0,[CH][C@]1(C)[N-]C(=CC2=NC(C)=C(C)[C@]2(C)CC)[C@@H](CC)C1(C)C
34591_19,C_0,[C]CC1=C(CC)[C@](C)(CC(=O)[O-])C(C=C([N-][C])[C@H]([C])C)=N1
34591_20,N_0,[CH]C([NH-])=CC1=NC(CC(C)(C)[N])=C(CC)[C@]1(C)CC
34591_21,C_0,C=CC1=NC(C[C@](C)(N=C)C(=C)C)=C(CCC)[C@]1(C)CC
34591_22,C_0,CCC1=C(C[C@]2(C)N=C(C)C(C)=C2C)N=C(C)C1(C)C
34591_23,C_0,[C]C(C)=C(C[C@]1(C)N=C(C(C)C)C(CC)=C1C)N=C
34591_24,C_0,C=C([N])C[C@]1(C)N=C(C)C(C)=C1C
34591_25,C_0,C=C([N])C[C@]1(C)N=C(C(C)C)C(CCC)=C1C
34591_26,C_0,CCC1=C(C)[C@](C)(CC)N=C1C
34591_27,C_0,[C]C(=[N])C(C)C1=N[C@@](C)(CC)C(C)=C1CCC(=O)O
34591_28,C_0,CC1=C(CCC(=O)O)C(C(C)C)=NC1(C)C
34591_29,C_0,[C]C(C)=C(CCC(=O)O)C(C)=[N]
34591_30,C_0,C=C(C)CCC(=O)O
34591_31,O_0,CCCC(=O)O
34591_32,O_0,CCCC(=O)O
34591_33,C_0,[CH]N=C(C(C)C1=N[C@@](C)(CC)C(C)=C1CCC)C([CH])(C)C
34591_34,C_0,[C][C@@H]1N=C(C(C)C2=NC(C)(C)C(C)=C2CC)[C@](C)(CC)[C@H]1C
34591_35,C_0,[C]N=C(C(=C)C)C(C)C(=N[CH])C([CH])(C)C
34591_36,N_0,[C]C(=[N])C(C)C1=N[C@@](C)(CC(=C)[N])C(C)=C1CC
34591_37,C_0,C=CC1=NC(CC(C)(C)[N])=C(CCC(=O)O)[C@]1(C)CC(=O)[O-]
34591_38,C_0,[C]CC1=C(CCC(=O)O)[C@](C)(CC)C(C)=N1
34591_39,C_0,CC([N])=C(CCC(=O)O)C(C)(C)C
34591_40,C_0,[C]C(=C)CCC(=O)O
34591_41,O_0,CCCC(=O)O
34591_42,O_0,CCCC(=O)O
34591_43,C_0,[C]CC1=C(CCC)[C@](C)(CC(=O)[O-])C(C=C([CH])[NH-])=N1
34591_44,C_0,C=CC1=NC(C)=C(CC)[C@]1(C)CC(=O)[O-]
34591_45,C_0,C=CC1=NC(C)=C(CC)[C@]1(C)CC(=O)[O-]
34591_46,C_0,C=C(C)[C@](C)(CC(=O)[O-])C(C)=[N]
34591_47,O_1,CC(C)(C)CC(=O)[O-]
34591_48,O_0,CC(C)(C)CC(=O)[O-]
34591_49,C_0,[C]C(=[N])C=C1[N-][C@@](C)([C@@H]([CH])[N])[C@@](C)(CC(=O)[O-])[C@@H]1CCC(=O)O
34591_50,C_0,[CH][C@]1(C)[N-]C(=CC)[C@@H](CCC(=O)O)[C@]1(C)CC
34591_51,C_0,[C]C(C)(C)[C@H](CCC(=O)O)C(=C)[NH-]
34591_52,C_0,[C][C@@H](C)CCC(=O)O
34591_53,O_0,[CH]CCC(=O)O
34591_54,O_0,[CH]CCC(=O)O
34591_55,C_0,[C][C@@H](C)[C@@H](N=C)[C@]1(C)[N-]C(=CC)[C@@H](CCC)[C@]1(C)CC(=O)[O-]
34591_56,C_0,[CH][C@@H]([N])[C@]1(C)[N-]C(=C)[C@@H](CC)[C@]1(C)CC(=O)[O-]
34591_57,C_0,[CH][C@@H]([N])[C@]1(C)[N-]C(=C)[C@@H](CC)[C@]1(C)CC(=O)[O-]
34591_58,C_0,[CH][C@](C)([NH-])[C@@](C)(CC(=O)[O-])C(C)C
34591_59,O_0,[C][C@@]([CH])(C)CC(=O)[O-]
34591_60,O_0,[C][C@@]([CH])(C)CC(=O)[O-]
34591_61,C_0,CC=C1[N-][C@@](C)([C@@H]2N=C(C)C(C)(C)[C@H]2CC)[C@@](C)(CC(=O)[O-])[C@@H]1CC
34591_62,C_0,[C][C@@H](C)[C@@H](N=C)[C@]1(C)[N-]C(=C)[C@@H](C)[C@]1(C)CC
35467_0,N_0,Nc1cc(=O)[nH]c(N)n1
35467_1,C_0,CNc1nc(N)[nH]c(=O)c1N
35467_2,N_0,Nc1nc2c(c(=O)[nH]1)N[CH]CN2
35467_3,C_0,C[C@H]1CNc2nc(N)[nH]c(=O)c2N1
35467_4,N_0,NC[C@H]1CNc2nc(N)[nH]c(=O)c2N1
35467_5,C_0,C=NC1=C(C)N[C@@H](CNC)CN1
35467_6,C_0,C=C(C)NC[C@H]1CNC(N)=C(C(N)=O)N1
35467_7,C_0,C=CC(=CC)NC[C@H]1CNC=C(C)N1
35467_8,N_0,CN[C@H](CN)CNc1ccccc1
35467_9,C_0,Cc1ccc(NC[C@@H](C)N)cc1
35467_10,C_0,[CH]CNc1ccc(C(N)=O)cc1
35467_11,C_0,[CH]NC(=O)c1ccc(NC)cc1
35467_12,C_0,CC(C)NC(=O)c1ccc(N)cc1
35467_13,C_0,[CH]NC(=O)c1ccc(NC)cc1
35467_14,C_0,[CH]CNc1ccc(C(N)=O)cc1
35467_15,C_0,CC[C@H](NC(=O)c1ccccc1)C(=O)O
35467_16,O_0,C=CC(=CC)C(=O)NC(C)C
35467_17,N_0,C=CC(=CC)C(=O)N[C@@H](CCC)C(=O)O
35467_18,C_0,C=C(C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
35467_19,C_0,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
35467_20,C_0,CN[C@@H](CCC(=O)O)C(=O)O
35467_21,C_0,C[C@@H](N)CCC(=O)O
35467_22,O_0,[CH]CCC(=O)O
35467_23,O_0,[CH]CCC(=O)O
35467_24,C_0,CCC[C@H](NC(C)=O)C(=O)O
35467_25,O_0,CC[C@H](NC)C(=O)O
35467_26,O_0,CC[C@H](NC)C(=O)O
35467_27,N_1,CNC[C@H]1CNc2nc[nH]c(=O)c2N1
35467_28,C_0,NC[C@H]1CNc2nc(N)[nH]c(=O)c2N1
35467_29,C_0,C[C@H]1CNc2nc(N)[nH]c(=O)c2N1
35467_30,O_0,[CH]Nc1c(N)nc(N)[nH]c1=O
35467_31,N_0,[CH]Nc1c(N)nc(N)[nH]c1=O
35471_0,C_0,CC=C1O[C@@H]2c3ccccc3OC[C@]2(O)C1=CC
35471_1,O_0,C=C1OC[C@]2(O)c3ccc(O)cc3O[C@@H]2C1=CC
35471_2,C_0,C=C(C)[C@H]1Oc2cc(OC)c(O)cc2[C@@]1(O)CO
35471_3,C_0,C[C@H]1Oc2cc3c(cc2[C@]1(C)O)OCO3
35471_4,C_0,[C]c1cc2c(cc1O[CH])OCO2
35471_5,O_0,Oc1ccc2c(c1)OCO2
35471_6,C_0,C=CC1=C(C=C)OCO1
35471_7,O_0,[C]c1ccc2c(c1)OCO2
35471_8,C_0,[CH][C@@](C)(O)c1cc2c(cc1O)OCO2
35471_9,C_0,C[C@H]1Oc2cc3c(cc2[C@@]1(O)CO)OCO3
35471_10,C_0,C=C1COC[C@]2(O)c3cc(OC)c(O)cc3O[C@H]12
35471_11,C_0,C=C1OC[C@]2(O)c3cc(O)ccc3O[C@@H]2C1=CC
35471_12,O_0,C=C1O[C@@H]2C(=C)COC[C@]2(O)C1=CC
35471_13,C_0,C=C1O[C@@H]2C(=C)C(=CC)OC[C@]2(O)C1=CC
35471_14,O_0,C=C(C)[C@@]1(O)COc2cc(O)ccc2[C@H]1O
35471_15,C_0,CO[C@@H]1c2ccc(O)cc2OC[C@@]1(C)O
35471_16,C_0,Oc1ccc2c(c1)OC[C][C@@H]2O
35471_17,C_0,[CH]c1ccc(O)cc1OC
35471_18,O_1,Oc1cccc(O)c1
35471_19,C_0,[C][C@H](O)c1ccc(O)cc1O
35471_20,C_0,CO[C@@H]1c2ccc(O)cc2OC[C@@]1(C)O
35471_21,C_0,C=C1O[C@@H]2c3ccc(O)cc3OC[C@]2(O)C1=C
35767_0,C_0,C=CC1=C(C(=C)O)[C@@H]2CCO[C@@H]2O1
35767_1,O_0,CC1=C(C)[C@@H]2CCO[C@@H]2O1
35767_2,C_0,CC1=CO[C@H]2OCC[C@@H]12
35767_3,C_0,C=C(O)C1=C(C)O[C@H]2OCC[C@@H]12
35767_4,C_0,COc1c(C)ccc2c1[C@@H]1CCO[C@@H]1O2
35767_5,C_0,C=C1CC(=O)c2c(O)cc3c(c2O1)[C@@H]1CCO[C@@H]1O3
35767_6,C_0,COc1cc2c(c(OC)c1C)[C@@H]1CCO[C@@H]1O2
35767_7,O_0,Oc1cc(O)c2c(c1)O[C@H]1OCC[C@@H]21
35767_8,C_0,COc1cc2c(c(O)c1C(C)=O)[C@H](C)[C@H](O)O2
35767_9,C_0,[CH]Oc1cc(OC)c2c(c1[CH])OCC(=C)C2=O
35767_10,O_0,COc1cc(O)cc(O)c1C(C)=O
35767_11,C_0,C=C(C)C(=CC)OC
35767_12,C_0,[CH][C@@H](C)c1c(O)cc(OC)c2c(=O)c(=C(C)O)c(=C)oc12
35767_13,C_0,C=c1c(=CC)oc2c3c(cc(OC)c2c1=O)O[C@@H](O)[C@H]3CC
35767_14,O_0,[CH][C@@H](C)c1c(O)cc(O)c2c(=O)c3c(O)cccc3oc12
35767_15,C_0,[CH]C(=C)c1oc2cccc(O)c2c(=O)c1C
35767_16,C_0,Cc1cc(=O)c2c(O)cccc2o1
35767_17,C_0,COc1cccc(O)c1C
35767_18,C_0,CC(=O)c1c(O)cccc1O
35767_19,C_0,Cc1coc2cccc(O)c2c1=O
35767_20,O_1,CC(=O)c1c(O)cccc1O
35767_21,C_0,C=C(O)c1c(C)oc2cccc(O)c2c1=O
35767_22,C_0,[CH]c1ccc(OC)c2c(=O)c3c(O)cccc3oc12
35767_23,O_0,C=C(O)c1c(C)oc(=C)c(=C(C)O)c1=O
36095_0,O_0,O=C(O)c1ccccc1O
36095_1,C_0,O=C(O)c1ccccc1O
36095_2,C_0,O=C(O)c1ccccc1O
36095_3,C_0,Cc1ccccc1O
36095_4,C_0,O=C(O)c1ccccc1O
36095_5,C_0,O=C(O)c1ccccc1O
36095_6,C_0,O=C(O)c1ccccc1O
36095_7,C_0,O=C(O)c1ccccc1O
36095_8,O_0,C=C(O)C(=CC)C(=O)O
36095_9,O_1,C=C(O)C(=CC)C(=O)O
36099_0,O_0,C=CC(=CC)C(=O)O
36099_1,C_0,O=C(O)c1ccccc1
36099_2,O_1,C=CC(=CC)C(=O)O
36099_3,C_0,O=C(O)c1ccccc1
36099_4,C_0,O=C(O)c1ccccc1
36099_5,C_0,O=C(O)c1ccccc1
36099_6,C_0,Cc1ccccc1
36099_7,C_0,O=C(O)c1ccccc1
36099_8,C_0,O=C(O)c1ccccc1
36103_0,N_0,Nc1ccccc1C(=O)O
36103_1,C_0,Nc1ccccc1C(=O)O
36103_2,C_0,Nc1ccccc1C(=O)O
36103_3,C_0,Cc1ccccc1N
36103_4,C_0,Nc1ccccc1C(=O)O
36103_5,C_0,Nc1ccccc1C(=O)O
36103_6,C_0,Nc1ccccc1C(=O)O
36103_7,C_0,Nc1ccccc1C(=O)O
36103_8,O_0,C=C(N)C(=CC)C(=O)O
36103_9,O_1,C=C(N)C(=CC)C(=O)O
36107_0,C_0,[C][C@@H]1CC[C@@H]2C[C@@]1([C@H]([CH])C)CC2=C
36107_1,C_0,[CH][C@]12CC(=C)[C@H](CC[C@H]1[C@@]([CH])(C)O)C2
36107_2,C_0,[C][C@H]1[C@H](C)[C@]23CC(=C)[C@H](CC[C@H]2[C@@]1(CC)OC)C3
36107_3,C_0,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[CH][C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
36107_4,C_0,[CH][C@@]1(C)CO[C@]2(CC)[C@@H]3CC[C@@H]4C[C@]3(CC4=C)[C@@H](C(=O)O)[C@@H]21
36107_5,C_0,[C][C@H]1[C@H](C(=O)O)[C@]23CC(=C)[C@H](CC[C@H]2[C@@]1(C)O)C3
36107_6,C_0,[C][C@@H]1CC[C@@H]2C[C@@]1([C@H]([CH])C)CC2=C
36107_7,C_0,[CH]C1([CH])CC(=C)[C@H](CC)C1
36107_8,C_0,[C][C@H]1[C@H](C(=O)O)[C@]23CC(=C)[C@H](CC[C@H]2[C@@]1(C)O)C3
36107_9,C_0,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
36107_10,C_0,[CH]C[C@]1(CC)[C@@H](C(=O)O)[C@H](C([CH])(C)C)[C@](C)(O)[C@@H]1C
36107_11,O_1,[C]C([C])[C@H](C(=O)O)C([CH])(C)C
36107_12,O_0,[C]C([C])[C@H](C(=O)O)C([CH])(C)C
36107_13,C_0,[CH]C[C@@]1(CC)[C@@H](CC)[C@@]23CC[C@H](O)[C@@](C)(C(=O)O2)[C@H]3[C@@H]1C(=O)O
36107_14,C_0,C[C@@H]1C(C)(C)[C@@H](C(=O)O)[C@H]2[C@@]13CC[C@H](O)[C@@]2(C)C(=O)O3
36107_15,C_0,[C][C@@H](C)[C@@H]1[C@]2(C)C(=O)O[C@@]1([CH])CC[C@@H]2O
36107_16,C_0,[C][C@@H](C)[C@@H]1[C@]2(C)C(=O)O[C@@]1([CH])CC[C@@H]2O
36107_17,O_0,[CH][C@H]1[C]CC[C@H](O)[C@@]1(C)C(=O)O
36107_18,C_0,[C][C@@H](C)[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[CH]
36107_19,C_0,CC[C@@H]1C(C)(C)[C@@H](C)[C@H]2[C@@]13CC[C@H](O)[C@@]2(C)C(=O)O3
36107_20,C_0,CC[C@]12C[CH]CC[C@H]1[C@@]13CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]3[C@@H]2C(=O)O
36107_21,O_0,CC[C@@H]1C(C)(C)[C@@H](C)[C@H]2[C@@]13CC[C@H](O)[C@@]2(C)C(=O)O3
36107_22,C_0,C[C@@H]1[C][C@@H](C)[C@@]23CC[C@H](O)[C@@](C)(C(=O)O2)[C@@H]13
36107_23,O_0,[CH][C@@H]1[C@@](C)([C@H](C)O)C(=O)O[C@@]1([CH])C
36119_0,C_0,[C][C@@H]1CC[C@@H]2C[C@@]1([C@H]([CH])C)CC2=C
36119_1,C_0,[C][C@H]1[C@H](C(=O)O)[C@]23CC(=C)[C@H](CC[C@H]2[C@@]1(C)O)C3
36119_2,C_0,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]1(CC)OCC(C)(C)[C@H]1[C@@H]3C(=O)O
36119_3,C_0,[C][C@H]1[C@H](C(=O)O)[C@]23CC(=C)[C@H](CC[C@H]2[C@@]1(C)O)C3
36119_4,C_0,[C][C@@H]1CC[C@@H]2C[C@@]1([C@H]([CH])C)CC2=C
36119_5,C_0,[CH]C1([CH])CC(=C)[C@H](CC)C1
36119_6,C_0,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CCC[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
36119_7,C_0,[CH]C[C@]1(CC)[C@@H](C(=O)O)[C@H](C(C)(C)C)[C@](C)(O)[C@@H]1C
36119_8,O_0,[C]C([C])[C@H](C(=O)O)C([CH])(C)C
36119_9,O_0,[C]C([C])[C@H](C(=O)O)C([CH])(C)C
36119_10,C_0,[CH]C[C@@]1(CC)[C@@H](CC)[C@@]23CCC[C@@](C)(C(=O)O2)[C@H]3[C@@H]1C(=O)O
36119_11,C_0,C[C@@H]1C(C)(C)[C@@H](C(=O)O)[C@H]2[C@@]13CCC[C@@]2(C)C(=O)O3
36119_12,C_0,[C][C@@H](C)[C@@H]1[C@@]2(C)CCC[C@]1([CH])OC2=O
36119_13,C_0,[C][C@@H](C)[C@@H]1[C@@]2(C)CCC[C@]1([CH])OC2=O
36119_14,C_0,[C][C@@H](C)[C@@]12CCC[C@@](C)(C(=O)O1)[C@H]2[CH]
36119_15,C_0,CC[C@@H]1C(C)(C)[C@@H](C)[C@H]2[C@@]13CCC[C@@]2(C)C(=O)O3
36119_16,C_1,CC[C@]12C[CH]CC[C@H]1[C@@]13CCC[C@@](C)(C(=O)O1)[C@H]3[C@@H]2C(=O)O
36119_17,O_0,CC[C@@H]1C(C)(C)[C@@H](C)[C@H]2[C@@]13CCC[C@@]2(C)C(=O)O3
36119_18,C_0,C[C@@H]1[C][C@@H](C)[C@@]23CCC[C@@](C)(C(=O)O2)[C@@H]13
36119_19,O_0,[CH][C@@H]1[C@@](C)(CC)C(=O)O[C@@]1([CH])C
36119_20,C_0,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CCC[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
36119_21,C_0,[C][C@H]1[C@H](C)[C@]23CC(=C)[C@H](CC[C@H]2[C@@]1(CC)OC)C3
36119_22,C_0,[CH][C@]12CC(=C)[C@H](CC[C@H]1[C@@]([CH])(C)O)C2
36131_0,O_0,C=C(C)CC(=O)O
36131_1,C_0,C=C(C)C(=CN)CC(=O)O
36131_2,O_1,C=C(C)CC(=O)O
36131_3,C_0,C=c1[nH]cc(CC(=O)O)c1=CC
36131_4,C_0,O=C(O)Cc1c[nH]c2ccccc12
36131_5,C_0,CC=c1[nH]cc(CC(=O)O)c1=CC
36131_6,N_0,CCc1c[nH]c2ccccc12
36131_7,C_0,CCc1c[nH]c2ccccc12
36131_8,C_0,Cc1c[nH]c2ccccc12
36131_9,C_0,CNc1ccccc1C
