group_id	item_id	bit_index	pval	smarts
P_0	25321_5	1819	0.0	*-*-*(=*)(-*)-*
P_0	25321_5	1838	0.0	*-*(=*)(-*)-*
P_0	25325_6	13	0.0	*-[#6]-[#6]-[#8]-*
P_0	25325_6	51	0.0001	*-[#6]-[#6]-[#8]-*(=[#8])(-[#8])-[#8]
P_0	25325_6	80	0.0062	*-[#6]-*
P_0	25325_6	80	0.0062	*-*-*
P_0	25325_6	192	0.0	*-*(=*)(-*)-*
P_0	25325_6	295	0.0002	*-*-*-*(=*)(-*)-*
P_0	25325_6	486	0.0	*-*(=*)(-*)-*
P_0	25325_6	650	0.0	*=*
P_0	25325_6	695	0.0	*-*-*
P_0	25325_6	807	0.0481	*-*
P_0	25325_6	1071	0.0286	*-*-*
P_0	25325_6	1322	0.0004	*-*-*-*-*(=*)(-*)-*
P_0	25325_6	1588	0.0162	*-*-*-*-*
P_0	25325_6	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	25325_6	1819	0.0	*-*-*(=*)(-*)-*
P_0	25325_6	1838	0.0	*-*(=*)(-*)-*
P_0	31671_5	1	0.0002	*-[#6H](-*)-*
P_0	31671_5	1	0.0002	*-*(-*)-*
P_0	31671_5	82	0.0001	*-*(-*)-*
P_0	31671_5	192	0.0	*-[#15](=*)(-*)-*
P_0	31671_5	227	0.0	*-*(-*)-*
P_0	31671_5	332	0.0052	[#6H]-*-*(-*-[#15](=*)(-*)-*-[#15](=*)(-*)-*)-*(-*)-*
P_0	31671_5	354	0.0389	[#6H]-*-*(-*-*)-*(-*)-*
P_0	31671_5	486	0.0	*-*(=*)(-*)-*
P_0	31671_5	486	0.0	*-[#15](=*)(-*)-*
P_0	31671_5	517	0.0003	*-*(-*-*(=*)(-*)-*-[#15](=*)(-*)-*-[#6])-*
P_0	31671_5	601	0.0	*-[#15](=*)(-*)-*-[#6]
P_0	31671_5	601	0.0	*-*-*(-*-*)-*(-*)-*
P_0	31671_5	650	0.0	*=*
P_0	31671_5	695	0.0	*-*-*
P_0	31671_5	807	0.0481	*-*
P_0	31671_5	810	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31671_5	836	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31671_5	915	0.0017	*-*
P_0	31671_5	949	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31671_5	956	0.0001	*-*-*
P_0	31671_5	980	0.0	*-*-*(=*)(-*)-*-*
P_0	31671_5	1227	0.0001	*-*(-*-*(=*)(-*)-*-*(=*)(-*)-*)-*
P_0	31671_5	1353	0.0136	*-*-*(-*)-*
P_0	31671_5	1653	0.01	*-*-*(-*-*(=*)(-*)-*-*)-*(-*)-*
P_0	31671_5	1679	0.0145	*-*(-*)-*(-*)-*
P_0	31671_5	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	31671_5	1785	0.0001	*-*(-*-*(=*)(-*)-*)-*
P_0	31671_5	1788	0.0142	*-*-*(-*-*(=*)(-*)-*-*(=*)(-*)-*-*)-*(-*)-*
P_0	31671_5	1815	0.0	*-*-*(=*)(-*)-*-*
P_0	31671_5	1838	0.0	*-*(=*)(-*)-*
P_0	31671_9	1	0.0002	*-[#6H](-*)-*
P_0	31671_9	22	0.0	*-[#15](=*)(-*)-[#8]-[#15](=[#8])(-[#8])-[#8]-*-[#6H](-*)-*
P_0	31671_9	80	0.0062	*-*-*
P_0	31671_9	82	0.0001	*-*(-*)-*
P_0	31671_9	118	0.0	*-*-*-*(-*)-*
P_0	31671_9	192	0.0	*-[#15](=*)(-*)-*
P_0	31671_9	192	0.0	*-*(=*)(-*)-*
P_0	31671_9	196	0.0	*-*(=*)(-*)-*-*-*(-*)-*
P_0	31671_9	227	0.0	*-*(-*)-*
P_0	31671_9	486	0.0	*-[#15](=*)(-*)-*
P_0	31671_9	486	0.0	*-*(=*)(-*)-*
P_0	31671_9	619	0.0	[#6H]-*-[#15](=*)(-*)-*
P_0	31671_9	650	0.0	*=*
P_0	31671_9	695	0.0	*-*-*
P_0	31671_9	807	0.0481	*-*
P_0	31671_9	810	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31671_9	811	0.0	*-*-*(=*)(-*)-*-*-*(-*)-*
P_0	31671_9	910	0.0	*-*-*-*(-*)-*
P_0	31671_9	915	0.0017	*-*
P_0	31671_9	931	0.0	*-*-*(-*)-*
P_0	31671_9	956	0.0001	*-*-*
P_0	31671_9	980	0.0	*-*-*(=*)(-*)-*-*
P_0	31671_9	1020	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*-*-*
P_0	31671_9	1097	0.0066	*-*-*(=*)(-*)-*-*
P_0	31671_9	1306	0.0001	*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	31671_9	1367	0.0	*-*-*(=*)(-*)-*-*-*(-*)-*
P_0	31671_9	1424	0.0003	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*-*
P_0	31671_9	1604	0.0102	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*-*(-*)-*
P_0	31671_9	1716	0.0	*-*(=*)(-*)-*-*-*
P_0	31671_9	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	31671_9	1838	0.0	*-*(=*)(-*)-*
P_0	31671_9	1854	0.001	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31759_10	1	0.0002	*-[#6H](-*)-*
P_0	31759_10	1	0.0002	*-*(-*)-*
P_0	31759_10	82	0.0001	*-*(-*)-*
P_0	31759_10	192	0.0	*-[#15](=*)(-*)-*
P_0	31759_10	227	0.0	*-*(-*)-*
P_0	31759_10	332	0.0052	[#6H]-*-*(-*-[#15](=*)(-*)-*-[#15](=*)(-*)-*)-*(-*)-*
P_0	31759_10	354	0.0389	[#6H]-*-*(-*-*)-*(-*)-*
P_0	31759_10	486	0.0	*-*(=*)(-*)-*
P_0	31759_10	486	0.0	*-[#15](=*)(-*)-*
P_0	31759_10	517	0.0003	*-*(-*-*(=*)(-*)-*-[#15](=*)(-*)-*-[#6])-*
P_0	31759_10	601	0.0	*-[#15](=*)(-*)-*-[#6]
P_0	31759_10	601	0.0	*-*-*(-*-*)-*(-*)-*
P_0	31759_10	650	0.0	*=*
P_0	31759_10	695	0.0	*-*-*
P_0	31759_10	807	0.0481	*-*
P_0	31759_10	810	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31759_10	836	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31759_10	915	0.0017	*-*
P_0	31759_10	949	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31759_10	956	0.0001	*-*-*
P_0	31759_10	980	0.0	*-*-*(=*)(-*)-*-*
P_0	31759_10	1227	0.0001	*-*(-*-*(=*)(-*)-*-*(=*)(-*)-*)-*
P_0	31759_10	1353	0.0136	*-*-*(-*)-*
P_0	31759_10	1653	0.01	*-*-*(-*-*(=*)(-*)-*-*)-*(-*)-*
P_0	31759_10	1679	0.0145	*-*(-*)-*(-*)-*
P_0	31759_10	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	31759_10	1785	0.0001	*-*(-*-*(=*)(-*)-*)-*
P_0	31759_10	1788	0.0142	*-*-*(-*-*(=*)(-*)-*-*(=*)(-*)-*-*)-*(-*)-*
P_0	31759_10	1815	0.0	*-*-*(=*)(-*)-*-*
P_0	31759_10	1838	0.0	*-*(=*)(-*)-*
P_0	31759_14	1	0.0002	*-[#6H](-*)-*
P_0	31759_14	22	0.0	*-[#15](=*)(-*)-[#8]-[#15](=[#8])(-[#8])-[#8]-*-[#6H](-*)-*
P_0	31759_14	80	0.0062	*-*-*
P_0	31759_14	82	0.0001	*-*(-*)-*
P_0	31759_14	118	0.0	*-*-*-*(-*)-*
P_0	31759_14	192	0.0	*-[#15](=*)(-*)-*
P_0	31759_14	192	0.0	*-*(=*)(-*)-*
P_0	31759_14	196	0.0	*-*(=*)(-*)-*-*-*(-*)-*
P_0	31759_14	227	0.0	*-*(-*)-*
P_0	31759_14	486	0.0	*-[#15](=*)(-*)-*
P_0	31759_14	486	0.0	*-*(=*)(-*)-*
P_0	31759_14	619	0.0	[#6H]-*-[#15](=*)(-*)-*
P_0	31759_14	650	0.0	*=*
P_0	31759_14	695	0.0	*-*-*
P_0	31759_14	807	0.0481	*-*
P_0	31759_14	810	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	31759_14	811	0.0	*-*-*(=*)(-*)-*-*-*(-*)-*
P_0	31759_14	910	0.0	*-*-*-*(-*)-*
P_0	31759_14	915	0.0017	*-*
P_0	31759_14	931	0.0	*-*-*(-*)-*
P_0	31759_14	956	0.0001	*-*-*
P_0	31759_14	980	0.0	*-*-*(=*)(-*)-*-*
P_0	31759_14	1020	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*-*-*
P_0	31759_14	1097	0.0066	*-*-*(=*)(-*)-*-*
P_0	31759_14	1306	0.0001	*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	31759_14	1367	0.0	*-*-*(=*)(-*)-*-*-*(-*)-*
P_0	31759_14	1424	0.0003	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*-*
P_0	31759_14	1604	0.0102	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*-*(-*)-*
P_0	31759_14	1716	0.0	*-*(=*)(-*)-*-*-*
P_0	31759_14	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	31759_14	1838	0.0	*-*(=*)(-*)-*
P_0	31759_14	1854	0.001	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	32519_11	80	0.0062	*-[#6]-*
P_0	32519_11	192	0.0	*-[#15](=*)(-*)-*
P_0	32519_11	386	0.0261	*-[#15](=*)(-*)-*-[#15](=*)(-*)-*
P_0	32519_11	486	0.0	*-[#15](=*)(-*)-*
P_0	32519_11	650	0.0	*=*
P_0	32519_11	695	0.0	*-*-*
P_0	32519_11	807	0.0481	*-*
P_0	32519_11	931	0.0	[#6]=*-*-*-*
P_0	32519_11	980	0.0	*-*-*(=*)(-*)-*-*
P_0	32519_11	995	0.0236	*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	32519_11	1020	0.0	*-*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	32519_11	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	32519_11	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	32519_11	1819	0.0	*-*-*(=*)(-*)-*
P_0	32519_11	1838	0.0	*-*(=*)(-*)-*
P_0	32519_15	192	0.0	*-[#15](=*)(-*)-*
P_0	32519_15	386	0.0261	*-[#15](=*)(-*)-*-[#15](=*)(-*)-*
P_0	32519_15	486	0.0	*-[#15](=*)(-*)-*
P_0	32519_15	601	0.0	[#6]-*-[#15](=*)(-*)-*
P_0	32519_15	650	0.0	*=*
P_0	32519_15	695	0.0	*-*-*
P_0	32519_15	807	0.0481	*-*
P_0	32519_15	949	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	32519_15	980	0.0	*-*-*(=*)(-*)-*-*
P_0	32519_15	995	0.0236	*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	32519_15	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	32519_15	1815	0.0	*-*-*(=*)(-*)-*-*
P_0	32519_15	1819	0.0	*-*-*(=*)(-*)-*
P_0	32519_15	1838	0.0	*-*(=*)(-*)-*
P_0	32735_5	1	0.0002	*-[#6H](-*)-*
P_0	32735_5	13	0.0	*-[#8]-[#6]-[#6]-*
P_0	32735_5	56	0.0064	*-[#6]-*
P_0	32735_5	80	0.0062	*-*-*
P_0	32735_5	118	0.0	*-*(-*)-*-*-*
P_0	32735_5	192	0.0	*-*(=*)(-*)-*
P_0	32735_5	227	0.0	*-*(-*)-*
P_0	32735_5	239	0.0089	*-*(=*)(-*)-*-*-*-*
P_0	32735_5	306	0.0003	*-*(-*)-*-*-*(=*)(-*)-*-*-*-*
P_0	32735_5	486	0.0	*-*(=*)(-*)-*
P_0	32735_5	593	0.0	*-*(-*)-*-*-*(=*)(-*)-*-*
P_0	32735_5	650	0.0	*=*
P_0	32735_5	673	0.0001	*-*(-*)-*-*-*(=*)(-*)-*-*-*
P_0	32735_5	695	0.0	*-*-*
P_0	32735_5	807	0.0481	*-*
P_0	32735_5	811	0.0	*-*(-*)-*-*-*(=*)(-*)-*-*
P_0	32735_5	874	0.0025	*-*(-*)-*-*-*(=*)(-*)-*
P_0	32735_5	874	0.0025	*-*-*-*(=*)(-*)-*-*-*
P_0	32735_5	896	0.0003	*-*-*(=*)(-*)-*-*-*-*
P_0	32735_5	913	0.0005	*-*(-*)-*-*
P_0	32735_5	980	0.0	*-*-*(=*)(-*)-*-*
P_0	32735_5	1151	0.0197	*-*-*-*
P_0	32735_5	1333	0.0079	*-*(-*)-*-*-*
P_0	32735_5	1367	0.0	*-*-*(=*)(-*)-*-*-*-*
P_0	32735_5	1453	0.0142	*-*-*-*-*
P_0	32735_5	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	32735_5	1716	0.0	*-*(=*)(-*)-*-*-*
P_0	32735_5	1838	0.0	*-*(=*)(-*)-*
P_0	32739_6	1	0.0002	*-[#6H](-*)-*
P_0	32739_6	13	0.0	*-[#8]-[#6]-[#6]-*
P_0	32739_6	80	0.0062	*-*-*
P_0	32739_6	80	0.0062	*-[#6]-*
P_0	32739_6	118	0.0	*-*(-*)-*-*-*
P_0	32739_6	192	0.0	*-*(=*)(-*)-*
P_0	32739_6	227	0.0	*-*(-*)-*
P_0	32739_6	306	0.0003	*-*(-*)-*-*-*(=*)(-*)-*-*-*-*
P_0	32739_6	486	0.0	*-*(=*)(-*)-*
P_0	32739_6	593	0.0	*-*(-*)-*-*-*(=*)(-*)-*-*
P_0	32739_6	650	0.0	*=*
P_0	32739_6	673	0.0001	*-*(-*)-*-*-*(=*)(-*)-*-*-*
P_0	32739_6	695	0.0	*-*-*
P_0	32739_6	807	0.0481	*-*
P_0	32739_6	811	0.0	*-*(-*)-*-*-*(=*)(-*)-*-*
P_0	32739_6	874	0.0025	*-*(-*)-*-*-*(=*)(-*)-*
P_0	32739_6	874	0.0025	*-*-*-*(=*)(-*)-*-*-*
P_0	32739_6	896	0.0003	*-*-*(=*)(-*)-*-*-*-*
P_0	32739_6	913	0.0005	*-*(-*)-*-*
P_0	32739_6	980	0.0	*-*-*(=*)(-*)-*-*
P_0	32739_6	1071	0.0286	*-*-*
P_0	32739_6	1322	0.0004	*-*(=*)(-*)-*-*-*-*
P_0	32739_6	1333	0.0079	*-*(-*)-*-*-*
P_0	32739_6	1588	0.0162	*-*-*-*-*
P_0	32739_6	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	32739_6	1716	0.0	*-*(=*)(-*)-*-*-*
P_0	32739_6	1838	0.0	*-*(=*)(-*)-*
P_0	49148_14	1	0.0002	*-[#6H](-*)-*
P_0	49148_14	22	0.0	*-[#15](=*)(-*)-[#8]-[#15](=[#8])(-[#8])-[#8]-*-[#6H](-*)-*
P_0	49148_14	80	0.0062	*-*-*
P_0	49148_14	82	0.0001	*-*(-*)-*
P_0	49148_14	118	0.0	*-*-*-*(-*)-*
P_0	49148_14	192	0.0	*-[#15](=*)(-*)-*
P_0	49148_14	192	0.0	*-*(=*)(-*)-*
P_0	49148_14	196	0.0	*-*(=*)(-*)-*-*-*(-*)-*
P_0	49148_14	227	0.0	*-*(-*)-*
P_0	49148_14	486	0.0	*-[#15](=*)(-*)-*
P_0	49148_14	486	0.0	*-*(=*)(-*)-*
P_0	49148_14	619	0.0	[#6H]-*-[#15](=*)(-*)-*
P_0	49148_14	650	0.0	*=*
P_0	49148_14	695	0.0	*-*-*
P_0	49148_14	807	0.0481	*-*
P_0	49148_14	810	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	49148_14	811	0.0	*-*-*(=*)(-*)-*-*-*(-*)-*
P_0	49148_14	910	0.0	*-*-*-*(-*)-*
P_0	49148_14	915	0.0017	*-*
P_0	49148_14	931	0.0	*-*-*(-*)-*
P_0	49148_14	956	0.0001	*-*-*
P_0	49148_14	980	0.0	*-*-*(=*)(-*)-*-*
P_0	49148_14	1020	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*-*-*
P_0	49148_14	1097	0.0066	*-*-*(=*)(-*)-*-*
P_0	49148_14	1306	0.0001	*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	49148_14	1367	0.0	*-*-*(=*)(-*)-*-*-*(-*)-*
P_0	49148_14	1424	0.0003	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*-*
P_0	49148_14	1604	0.0102	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*-*(-*)-*
P_0	49148_14	1716	0.0	*-*(=*)(-*)-*-*-*
P_0	49148_14	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	49148_14	1838	0.0	*-*(=*)(-*)-*
P_0	49148_14	1854	0.001	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	49148_16	1	0.0002	*-[#6H](-*)-*
P_0	49148_16	80	0.0062	*-*-*
P_0	49148_16	192	0.0	*-[#15](=*)(-*)-*
P_0	49148_16	486	0.0	*-[#15](=*)(-*)-*
P_0	49148_16	517	0.0003	*-*(-*)-*-[#15](=*)(-*)-*-[#15](=*)(-*)-*-[#6]
P_0	49148_16	601	0.0	*-[#15](=*)(-*)-*-[#6]
P_0	49148_16	650	0.0	*=*
P_0	49148_16	695	0.0	*-*-*
P_0	49148_16	807	0.0481	*-*
P_0	49148_16	810	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	49148_16	836	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	49148_16	915	0.0017	*-*
P_0	49148_16	949	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	49148_16	956	0.0001	*-*-*
P_0	49148_16	980	0.0	*-*-*(=*)(-*)-*-*
P_0	49148_16	1227	0.0001	*-*(-*)-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	49148_16	1353	0.0136	*-*-*(-*)-*
P_0	49148_16	1568	0.0346	*-*-*(-*-*)-*-*
P_0	49148_16	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	49148_16	1785	0.0001	*-*(-*)-*-*(=*)(-*)-*
P_0	49148_16	1815	0.0	*-*-*(=*)(-*)-*-*
P_0	49148_16	1838	0.0	*-*(=*)(-*)-*
P_0	49148_16	1930	0.0261	*-*-*(-*-*)-*-*(=*)(-*)-*-*
P_0	11164_1	1	0.0002	*-[#6H](-*)-*
P_0	11164_1	13	0.0	*-[#8]-[#6]-[#6]-*
P_0	11164_1	80	0.0062	*-*-*
P_0	11164_1	80	0.0062	*-[#6]-*
P_0	11164_1	118	0.0	*-*(-*)-*-*-*
P_0	11164_1	192	0.0	*-*(=*)(-*)-*
P_0	11164_1	227	0.0	*-*(-*)-*
P_0	11164_1	306	0.0003	*-*(-*)-*-*-*(=*)(-*)-*-*-*-*
P_0	11164_1	486	0.0	*-*(=*)(-*)-*
P_0	11164_1	593	0.0	*-*(-*)-*-*-*(=*)(-*)-*-*
P_0	11164_1	650	0.0	*=*
P_0	11164_1	673	0.0001	*-*(-*)-*-*-*(=*)(-*)-*-*-*
P_0	11164_1	695	0.0	*-*-*
P_0	11164_1	734	0.0056	*-*-*-*-*
P_0	11164_1	807	0.0481	*-*
P_0	11164_1	811	0.0	*-*(-*)-*-*-*(=*)(-*)-*-*
P_0	11164_1	874	0.0025	*-*(-*)-*-*-*(=*)(-*)-*
P_0	11164_1	874	0.0025	*-*-*-*(=*)(-*)-*-*-*
P_0	11164_1	896	0.0003	*-*-*(=*)(-*)-*-*-*-*
P_0	11164_1	913	0.0005	*-*(-*)-*-*
P_0	11164_1	980	0.0	*-*-*(=*)(-*)-*-*
P_0	11164_1	1333	0.0079	*-*(-*)-*-*-*
P_0	11164_1	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	11164_1	1716	0.0	*-*(=*)(-*)-*-*-*
P_0	11164_1	1838	0.0	*-*(=*)(-*)-*
P_0	11164_1	2002	0.0056	*-*(=*)(-*)-*-*-*-*
P_0	12104_8	1	0.0002	*-[#6H](-*)-*
P_0	12104_8	80	0.0062	*-*-*
P_0	12104_8	82	0.0001	*-*(-*)-*
P_0	12104_8	118	0.0	*-*(-*)-*-*-*
P_0	12104_8	192	0.0	*-*(=*)(-*)-*
P_0	12104_8	196	0.0	*-*(-*)-*-*-*(=*)(-*)-*
P_0	12104_8	227	0.0	*-*(-*)-*
P_0	12104_8	295	0.0002	*-*-*-*(=*)(-*)-*
P_0	12104_8	486	0.0	*-*(=*)(-*)-*
P_0	12104_8	650	0.0	*=*
P_0	12104_8	695	0.0	*-*-*
P_0	12104_8	807	0.0481	*-*
P_0	12104_8	910	0.0	*-*(-*)-*-*-*
P_0	12104_8	915	0.0017	*-*
P_0	12104_8	931	0.0	*-*(-*)-*-*
P_0	12104_8	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	12104_8	1819	0.0	*-*-*(=*)(-*)-*
P_0	12104_8	1819	0.0	*-*(-*)-*-*-*(=*)(-*)-*
P_0	12104_8	1838	0.0	*-*(=*)(-*)-*
P_0	16925_5	80	0.0062	*-[#6]-*
P_0	16925_5	192	0.0	*-[#15](=*)(-*)-*
P_0	16925_5	486	0.0	*-[#15](=*)(-*)-*
P_0	16925_5	601	0.0	*-[#15](=*)(-*)-*-[#6]
P_0	16925_5	650	0.0	*=*
P_0	16925_5	695	0.0	*-*-*
P_0	16925_5	807	0.0481	*-*
P_0	16925_5	810	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_5	836	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_5	915	0.0017	[#6H]-*
P_0	16925_5	949	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_5	980	0.0	*-*-*(=*)(-*)-*-*
P_0	16925_5	1020	0.0	*-*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	16925_5	1322	0.0004	*-*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_5	1707	0.0304	[#6H]-*(-[#6])(-[#6])-*-*-*(=*)(-*)-*-*
P_0	16925_5	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	16925_5	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	16925_5	1815	0.0	*-*-*(=*)(-*)-*-*
P_0	16925_5	1838	0.0	*-*(=*)(-*)-*
P_0	16925_5	1971	0.0431	*-*(-*)(-*)-*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_9	1	0.0002	*-[#6H](-*)-*
P_0	16925_9	22	0.0	*-[#6H](-*)-*-[#8]-[#15](=[#8])(-[#8])-[#8]-[#15](=*)(-*)-*
P_0	16925_9	80	0.0062	*-*-*
P_0	16925_9	82	0.0001	*-*(-*)-*
P_0	16925_9	118	0.0	*-*(-*)-*-*-*
P_0	16925_9	192	0.0	*-*(=*)(-*)-*
P_0	16925_9	192	0.0	*-[#15](=*)(-*)-*
P_0	16925_9	196	0.0	*-*(-*)-*-*-*(=*)(-*)-*
P_0	16925_9	227	0.0	*-*(-*)-*
P_0	16925_9	486	0.0	*-*(=*)(-*)-*
P_0	16925_9	486	0.0	*-[#15](=*)(-*)-*
P_0	16925_9	601	0.0	*-[#15](=*)(-*)-*-[#6]
P_0	16925_9	650	0.0	*=*
P_0	16925_9	695	0.0	*-*-*
P_0	16925_9	807	0.0481	*-*
P_0	16925_9	810	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_9	811	0.0	*-*(-*)-*-*-*(=*)(-*)-*-*
P_0	16925_9	836	0.0	*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_9	910	0.0	*-*(-*)-*-*-*
P_0	16925_9	915	0.0017	*-*
P_0	16925_9	931	0.0	*-*(-*)-*-*
P_0	16925_9	949	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_9	980	0.0	*-*-*(=*)(-*)-*-*
P_0	16925_9	1020	0.0	*-*-*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	16925_9	1322	0.0004	*-*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_9	1367	0.0	*-*(-*)-*-*-*(=*)(-*)-*-*
P_0	16925_9	1604	0.0102	*-*(-*)-*-*-*(=*)(-*)-*-*(=*)(-*)-*-*
P_0	16925_9	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	16925_9	1732	0.0	*-*(=*)(-*)-*-*(=*)(-*)-*
P_0	16925_9	1815	0.0	*-*-*(=*)(-*)-*-*
P_0	16925_9	1838	0.0	*-*(=*)(-*)-*
P_0	16925_21	1	0.0002	*-[#6H](-*)-*
P_0	16925_21	1	0.0002	*-*(-*)-*
P_0	16925_21	82	0.0001	*-*(-*)-*
P_0	16925_21	192	0.0	*-[#15](=*)(-*)-*
P_0	16925_21	227	0.0	*-*(-*)-*
P_0	16925_21	486	0.0	*-[#15](=*)(-*)-*
P_0	16925_21	650	0.0	*=*
P_0	16925_21	695	0.0	*-*-*
P_0	16925_21	807	0.0481	*-*
P_0	16925_21	915	0.0017	*-*
P_0	16925_21	1679	0.0145	*-*(-*)-*(-*)-*
P_0	16925_21	1785	0.0001	*-*(-*-*(=*)(-*)-*)-*
P_0	16925_21	1819	0.0	*-*-*(=*)(-*)-*
P_0	16925_21	1838	0.0	*-*(=*)(-*)-*
P_0	20365_4	13	0.0	*-[#6]-[#6]-[#8]-*
P_0	20365_4	51	0.0001	*-[#6]-[#6]-[#8]-*(=[#8])(-[#8])-[#8]
P_0	20365_4	80	0.0062	*-[#6]-*
P_0	20365_4	80	0.0062	*-*-*
P_0	20365_4	192	0.0	*-*(=*)(-*)-*
P_0	20365_4	295	0.0002	*-*-*-*(=*)(-*)-*
P_0	20365_4	486	0.0	*-*(=*)(-*)-*
P_0	20365_4	650	0.0	*=*
P_0	20365_4	695	0.0	*-*-*
P_0	20365_4	734	0.0056	*-*-*-*-*
P_0	20365_4	807	0.0481	*-*
P_0	20365_4	1716	0.0	*-*-*-*(=*)(-*)-*
P_0	20365_4	1819	0.0	*-*-*(=*)(-*)-*
P_0	20365_4	1838	0.0	*-*(=*)(-*)-*
P_0	20365_4	2002	0.0056	*-*-*-*-*(=*)(-*)-*
O_1	25633_7	142	0.0346	[#6]-[#6]1:[#6]:[#6](-[#8]):[#6](-*):*:[#6]:1
O_1	25633_7	142	0.0346	[#6]-[#6]1:[#6]:*:[#6](-*):*(-[#8]):[#6]:1
O_1	25633_7	807	0.0	*-[#8]
O_1	25633_7	807	0.0	*-*
O_1	25633_7	875	0.0374	*-[#6](:[#6]:*(-*):*):*
O_1	25633_7	875	0.0374	*-[#6](:*):*:*(:*)-*
O_1	25633_7	1602	0.0007	*:*(-*):*
O_1	25633_7	1607	0.0001	*:*:*(-*):*(-*):*
O_1	25633_7	1607	0.0001	*:*(-*):*(-*):*:*
O_1	25633_7	1823	0.0149	*-*(:*:*):*:*
O_1	25633_7	1873	0.04	*:*:*
O_1	31411_6	807	0.0	*-[#8]
O_1	31411_6	1039	0.0018	*-[#6]1:[#6]:[#6]:[#6]:*(-*):*:1
O_1	31411_6	1088	0.0221	*:[#6]:[#6]:[#6]:*
O_1	31411_6	1602	0.0007	*:*(-*):*
O_1	31411_6	1602	0.0007	*:*(-[#8]):*
O_1	31411_6	1607	0.0001	*:*:*(-*):*(-*):*
O_1	31411_6	1750	0.027	*-*(:[#6]:*:*):*
